department,group,course,date,rating,text,url,sentiment_score,sentiment_label
HIST,Humanities,HIEU 2041,Updated 3/26/13,4.67,"Lendon is enthusiastic and fun. His lectures are clear and organized, moving like a narrative storytelling, with occasional funny anecdotes thrown in. I absolutely recommend this class, with the warning that it is a lot of work. The amount of reading is that of a 3000-level course and there is a ton of information to remember. Definitely worth it though because the class is fascinating.",https://thecourseforum.com/course/8021/1439/,0.967,Positive
HIST,Humanities,HIEU 2041,Updated 4/24/13,4.33,"Professor Lendon was very interesting. He would usually start class with an anecdote that has nothing to do with Roman History. There is a lot of readings though, and you have to keep up with them because you have discussion every week.",https://thecourseforum.com/course/8021/1439/,0.4576,Positive
HIST,Humanities,HIEU 2041,Updated 4/24/13,5.0,"This class is a LOT of work and it is essential that you keep up in the readings and IDs to do well on exams. That being said, Lendon is, by far, the best professor I have had at UVa. His lectures are like a story and his final lecture on the fall of the Roman Empire was truly beautiful. He is engaging, funny, clearly enthusiastic and more than willing to help you succeed if you go to office hours. The material itself is fascinating and most of the readings are easy, though a bit long. I highly, highly recommend this class (and Professor Lendon in general) to anyone with even a slight interest in Roman history!",https://thecourseforum.com/course/8021/1439/,0.9919,Positive
HIST,Humanities,HIEU 2041,Updated 5/22/13,4.0,"Lendon is a phenomenal lecturer, but do your best to keep up with the readings and try to learn some of the terms he gives you in the course packet ahead of time. Both these things will help you a lot on the midterm and final, which consist of IDs, passage IDs (from the readings), and an essay(s). The material is definitely not easy, and there is a hell of a lot of it. Overall a worthwhile course, but very challenging. I wouldn't recommend it if you're not willing to put in the work. Also, put effort into the one paper he assigns, because it can help pull up your grade.",https://thecourseforum.com/course/8021/1439/,0.8663,Positive
HIST,Humanities,HIEU 2041,Updated 8/23/13,4.33,This class is awesome. Dont be scared to take it because of the amount of reading. As long as you dont get too far behind its not too hard to manage.,https://thecourseforum.com/course/8021/1439/,0.7784,Positive
HIST,Humanities,HIEU 2041,Updated 8/23/13,5.0,This class is awesome. Dont be scared to take it because of the amount of reading. As long as you dont get too far behind its not too hard to manage.,https://thecourseforum.com/course/8021/1439/,0.7784,Positive
HIST,Humanities,HIEU 2041,Updated 4/26/22,4.33,"Professor Lendon is easily the most entertaining lecturer I have ever had and I am only a first year. He knows so much about Roman history that his lectures are just a long story about the topic of the day. He always shares funny tidbits of his life before class and is just generally a really interesting person who makes the class interesting. That being said, if you are looking for a history class because you want to see if you are interested in the subject or want an easy class to get the requirement out of the way, this class isn't for you. There are a LOT of reading each week and in order to do well on the exams (one midterm and a final) you have to keep up with the readings and information which is very challenging. As a history major, I didn't mind it as much but non-history majors will probably have a hard time in this class. But if this topic really interests you and you like cool professors, this is a great choice. Just be prepared to really work for your grade. Also, Joshua MacKay is the best TA ever. He has been with Lendon for ages and knows what he is doing. #tCFspring2022",https://thecourseforum.com/course/8021/1439/,0.9879,Positive
HIST,Humanities,HIEU 2041,Updated 5/07/22,5.0,"PLEASE TAKE THIS CLASS. I went into this not having taken a humanities class at UVA and left wanting to major in classics. I genuinely enjoyed every single lecture so much-- Lendon is a god. The readings were definitely rough, and I found myself slacking on them a lot (and with the terms each week), but having a very good memory saved me for the midterm and the final, and I ended up with an A. I put more work into the second paper than any writing assignment in my life-- DO THAT FOR THE FIRST ONE TO SAVE YOURSELF THAT PAIN!! but take this class oh my god. I would major in classics just because of that if I wasn't already taking a language. when I enrolled in this class, I only had a vague interest in Rome (at least compared to Greece), but I now have a very deep appreciation for and understanding of Roman history. if you like history at all, please take this class--cannot say it enough!!! The fascinating and engaging lectures more than make up for the workload.",https://thecourseforum.com/course/8021/1439/,0.9912,Positive
HIST,Humanities,HIEU 2041,Updated 5/07/22,4.33,"My biggest tip for this class is use the study guides. Every study guide has a set of 10-20 terms that you will need to be able to define for the midterm and final. Do not wait till the last second to make an outline for them. Every week, you should be adding to your definitions to keep up with the course content. You should also try your best to keep up with the readings no matter how overwhelming they may seem. For the midterm and final, you will have to identify specific passages from readings that we are given and if you don't keep up with them, they will be really hard to study.This class is a lot of work but if you stay on top of it, you will probably do well in the course.",https://thecourseforum.com/course/8021/1439/,0.7241,Positive
HIST,Humanities,HIUS 2051,Updated 4/23/20,2.67,"This course was not hard, but it was boring. Professor Varon often read straight from a binder of notes with no lecture slides. The readings are quite lengthy and necessary to some extent for the ""think pieces"", the midterm, the final, and the term paper. Your TA can also make or break your experience in this course. I would not recommend this class unless the topic interests you but managing a B or B+ is the average grade.",https://thecourseforum.com/course/1532/1498/,-0.5294,Negative
HIST,Humanities,HIEU 2072,Updated 5/17/22,5.0,"I loved the grading style of this class. No final exam, you can earn 3 extra percentage points through extra-credit, and 25% of your grade is participation in discussion. Interesting material, slides are posted online, readings aren’t really necessary and you can definitely just find summaries online. Overall, pretty easy class if you are a history major, only 2 essays so that was nice!! Definitely recommend.",https://thecourseforum.com/course/14457/7797/,0.9684,Positive
HIST,Humanities,HIEA 2101,Updated 12/10/20,5.0,"This class was very interesting, I really enjoyed it! Prof Seeley is clearly very passionate about Korean history which made it even more enjoyable to learn during lectures. He is also very understanding and easy with grades. There is a midterm and a final as well as vocab quizzes which during my class he graded with a check system so it was very easy to get 100s on them. The reading is kind of a lot but tbh you don't really have to do all of the readings. I am a biology major and I don't usually take much interest in history classes but I loved this class and highly recommend taking it!!",https://thecourseforum.com/course/6779/8216/,0.9803,Positive
HIST,Humanities,HIEA 2101,Updated 5/19/21,4.67,"This class was among one of my favorite that I've taken at UVA, and I was fortunate enough to be able to take it during my first semester. Professor Seeley is very interested and passionate about the subject matter of this class, and if you dread taking history classes as I do, this is an easy one that is also very interesting and generally stress-free to knock out that requirement. The class is composed of 4 ID quizzes, for which you are given a list of terms ahead of time to prepare from and 2 are chosen for the actual quiz; a paper, a final exam, and a midterm. As long as you take decent notes you should be able to get pretty high grades on all of these assignments, as the grading is quite lenient. Furthermore we were also given an extra credit opportunity, where we got to watch a Korean movie and send him an email telling him what we learned and it was actually pretty fun.  Overall I would say that Professor Seeley made this course really easy and interesting to take, even for a first year STEM major, and he was also really receptive to feedback and was very helpful and enthusiastic during office hours. If you have the opportunity to take this course I would highly recommend it!",https://thecourseforum.com/course/6779/8216/,0.9938,Positive
HIST,Humanities,HIEA 2101,Updated 5/16/22,3.67,"Idk if the class just got stricter on grading since the previous reviews, but it is not lenient. Other classmates have said the same thing.",https://thecourseforum.com/course/6779/8216/,-0.3444,Negative
HIST,Humanities,HIEA 2101,Updated 1/19/23,4.0,"Professor Seeley was great. He's a sweet and somewhat shy professor who is very nerdy about Korean history. He is actually Mormon and did his mission in South Korea, which is where he fell in love with the culture and came back to study it. The class is a very doable history class. Four quizzes on ten terms each, a midterm, a final, and a paper. Both the midterm and the exam tested on the terms from the quizzes plus new terms plus one essay on the midterm and two on the final. The terms were probably the worst part of the class, but they weren't terrible and it was pretty important to know them to conceptualize Korean history. Professor Seeley's office hours were very helpful, and he was always happy to go over what I had written for the terms to make sure they were accurate, and he read over my whole essay before I submitted it. I wouldn't say that this was the absolute best class I have taken at UVA, but it was a very solid class, there are no surprises, Korea is interesting, and it is very possible to get an A. The TA Mina is so nice, but the discussion sections were very boring and not really helpful for the class. Also, you do NOT have to do the textbook reading. It's on the syllabus, but it's practically optional and only reiterates the Powerpoints. The discussion readings are a bit more necessary, but as long as you get the general gist you are fine.",https://thecourseforum.com/course/6779/8216/,0.9891,Positive
HIST,Humanities,HIEU 2112,Updated 4/07/15,4.0,Solid History Course. Very good professor. Not hard to do well. Work to put in is straightforward and fair.,https://thecourseforum.com/course/8022/5911/,0.8171,Positive
HIST,Humanities,HIEU 2112,Updated 5/14/15,4.0,"I didn't find the class too difficult. You'll find that the professor is really nice and very intelligent if you talk to him in person, even if the syllabus makes him sound sort of intimidating. Course is two papers, a midterm and a final.That said, this class is a very particular type of history class, in that it teaches social history"". It focuses a lot on social movements, the disenfranchised and ""ordinary people"" as opposed to narrative history that focuses on diplomatic, economic and military history. This class is very focused on dynamics surrounding gender, social class, religion and late in the semester, race. So if you prefer more focus on political/economic/military history I'd suggest another class.I didn't love the readings, they were often relatively long with an average load of about 150 pages a week (which by the way, means that some weeks are much, much worse). The problem I had though is that the readings often only seem tangentially related to the lectures and didn't really do much to improve students' understanding of history and were usually pretty irrelevant when it came to the exams, though using a few as an example did help your grade. This also means that the readings cannot make up for lectures. The lectures give you a broader understanding of British history while the readings often focused on a particular aspect of one era.The class did not use a textbook so you'll be printing A LOT of readings, but I'd suggest getting a cheap book on Amazon that gives you an overview of British history as a companion, I did and I found it really helpful.The papers were very different. The first one, I personally disliked, you were given three court cases from the 1600s and told to write an essay about ""what they told you about the era"". I get that this may seem like standard primary source interpretation, however, the sources were relatively scarce in material to use for the interpretation and students were given very little guidance as to what the professor was looking for. The second essay was standard stuff, the read a book and write a response to it kind of essay.The TA for this class, Oscar Ax, was awesome and really helpful. Unfortunately, he finished his PhD this past semester so he won't be there the next time this class is taught.",https://thecourseforum.com/course/8022/5911/,0.912,Positive
HIST,Humanities,HIEU 2112,Updated 5/23/15,4.67,"Linstrum was very friendly and engaging. The class focused mainly on the social movements, class relations, etc. of British history, which some might find boring, though to me this seems like the most reasonable way to approach British history. His lectures were easy to follow and he was always available for questions or discussions after class and in office hours. The reading load varied from 80-150 pages per week, though it was never necessary to read everything. The importance and relevance of the readings varied, but usually they were usually helpful.The TA, Oscar, was great and very helpful. He made the discussion somewhat fun and he did a great job clarifying the class (both content and assignments).",https://thecourseforum.com/course/8022/5911/,0.982,Positive
HIST,Humanities,HIEU 2112,Updated 5/04/17,4.67,"This class is simply amazing. Linstrum is easily one of the best professors I've ever had. He has a clear passion for European History and his lectures are so interesting. Grade consists of a short paper (15%), a longer paper (25%), a midterm (15%), a final (25%) and participation in section (20%). The papers require you to really think critically and form your own opinions regarding the topics at hand. The exams were very straightforward- Linstrum gives you the essay prompts beforehand so you can make an outline for them. There is TONS of reading for this course- he doesn't make a course packet but still requires you to print out all the readings which sucks, but it's manageable. Would definitely take this class again!",https://thecourseforum.com/course/8022/5911/,0.9088,Positive
HIST,Humanities,HIEU 2112,Updated 5/09/18,1.67,"Not the best lecturer, readings were DULL and very long, especially toward the end where he expected you to read 4 novels- one per week (hint- you don’t have to do them because they never came up outside of the discussion for that week).",https://thecourseforum.com/course/8022/5911/,-0.7783,Negative
HIST,Humanities,HIEU 2112,Updated 5/01/20,3.67,"Linstrum is an excellent professor. He really knows his stuff and his lectures are very interesting. You should know that he teaches British history from a Marxist perspective. If that doesn't worry you, I'd definitely recommend it.",https://thecourseforum.com/course/8022/5911/,0.9231,Positive
HIST,Humanities,HIEU 2112,Updated 8/29/24,4.67,"I thought this class was extremely fascinating. Professor Linstrum is an excellent lecturer who made 50 minute classes fly by. His lectures are superbly structured and I cannot recommend him enough. He provides lecture handouts to give you an outline of the class's lecture that are also super useful when studying for exams. The material is interesting, covering much of the development of Britain from 1688 onwards. There was a solid amount of reading (~150 pages a week) but a lot of it was actually pretty straightforward and interesting.It is relatively straightforward to get a B+/A- but due to the grading it can be tough to reach an A. Additionally, it can be a little unclear what the specific expectations were for papers.Grade Breakdown:15%: 1st Paper15%: In class midterm (a few IDs, a couple short answers related to the readings, and a longer essay)25%: 2nd paper20%: Discussion participation25%: In class final exam (similar to midterm)",https://thecourseforum.com/course/8022/5911/,0.8855,Positive
HIST,Humanities,HIST 2213,Updated 12/23/22,3.33,"This is a great course that explores the Rule of Law across an entire milenium ranging from law in medieval China to law following the aftermath of the second world war. The course also satisfies general education requirement (Cultures, Societies of the World) and is not very demanding. The class does not have any midterm exams and instead there are 2 essays (each worth 17.5%)  you have to write and 2 essays to write as part of the final exam (40%). The grading can be a bit harsh by the TAs but provided you can provide them meaningful analysis and evidence to back up your points you are bound to get a good grade. Not to mention that participation is 25% of your overall grade. Definitely recommend this course if you are interested in law or are trying to satisfy requirements.#tCFfall22",https://thecourseforum.com/course/14676/1449/,0.9722,Positive
HIST,Humanities,HIST 2214,Updated 12/18/18,5.0,"I absolutely loved this class. If you have the opportunity to take a class with Hitchcock, you definitely should. He made the material engaging in every lecture, told fun anecdotes, and lowkey reminds me of Jeff Goldblum. Grade consists of a midterm, discussion participation, short quizzes in discussion, and a long final research paper. The quizzes are usually definitions and are super manageable if you attend lecture. Almost all the reading was interesting and very relevant. I would wholeheartedly recommend this class.",https://thecourseforum.com/course/13338/1477/,0.9735,Positive
HIST,Humanities,HIST 2214,Updated 12/22/18,4.67,Professor Hitchcock is an incredible lecturer and the reading for the class is not too dense. Grading is fair and is done by the TA. Class is excellent and I highly recommend,https://thecourseforum.com/course/13338/1477/,0.8313,Positive
HIST,Humanities,HIST 2214,Updated 1/20/19,5.0,"Absolutely a phenomenal course and one that I would highly recommend! It was definitely the highlight of my semester with Professor Hitchcock and TA Matt Frakes making this one that I looked forward going to every week. So long as you keep track with the weekly readings and attend lecture regularly, it's not too hard to pull off an A.",https://thecourseforum.com/course/13338/1477/,0.8167,Positive
HIST,Humanities,HIST 2214,Updated 2/11/19,4.67,"Professor Hitchcock is the best lecturer I've had so far at UVA. He's so engaging and really knows how to present even the most minuscule details in an interesting way. The quizzes are pretty basic and easy to do well on even if you just skimmed the readings. Definitely attend lecture, though. His PowerPoint slides are dense. The midterm and final are a big portion of the final grade, but if you keep up with the readings and go to class they're not a problem. However, the discussion sections were basically just a regurgitation of points made in Hitchcock's lectures and didn't add much to the class overall.",https://thecourseforum.com/course/13338/1477/,0.916,Positive
HIST,Humanities,HIST 2214,Updated 4/18/20,4.67,"This course was amazing. Professor Hitchcock is a great lecturer and covers the information incredibly well. There is a LOT of reading, but it's really interesting and manageable if you have an easier course in your schedule too. He covers specifics from readings on the quizzes but chances are you might cover it in lecture or discussion. Other than the reading not a ton of outside work except for the final research paper, which is also really interesting. Totally worth the effort and a ""you get out of it what you put into it"" kind of course",https://thecourseforum.com/course/13338/1477/,0.9709,Positive
HIST,Humanities,HIST 2214,Updated 12/09/21,4.0,"I really enjoyed this class! It would be a good choice for someone not as interested in history looking to fill a requirement. There is a decent amount of reading, but that's to be expected with a history course. I did all of it but you could definitely get away with skipping most of it. Professor Hitchcock will tell you himself that the quizzes are extremely easy. If you go to lecture/have any basic knowledge of the Cold War, it's very easy to get an A. The grade breakdown is: three 10 point quizzes, 30 point midterm (essay), 10 point final paper outline, and 30 point final paper. You can add or lose points in discussion. The final paper is 12 pages but you get to pick any topic you want and honestly wasn't too bad if you had your sources picked out when you had to submit the outline. Professor Hitchcock is an excellent lecturer and I honestly never minded going to lecture. Definitely agree with a previous review that this is a ""you get out of it what you put in"" type class.",https://thecourseforum.com/course/13338/1477/,0.9851,Positive
HIST,Humanities,HIST 2214,Updated 12/10/21,5.0,"Wow.  Professor Hitchcock is an expert on every aspect of the Cold War (is even a pulitzer finalist author on WWII, although you won't hear him talk about that in class) and is one of the funniest, most entertaining and interesting lecturers I've ever had.  The class covers the Cold War from a global perspective that gives you a great basis for understanding the political make-up of the world today.  While there are a lot of readings assigned weekly, they are not very necessary to do in order to succeed on the 3 quizzes and midterm but I enjoyed doing them because they added some nice details to the topics we covered in class.  Also, I met with him to go over my final, 12 page paper outline and he was extremely helpful and excited to talk about the topic.  He is both great at lecturing and answering specific questions and I just loved the class!",https://thecourseforum.com/course/13338/1477/,0.9888,Positive
HIST,Humanities,HIST 2214,Updated 12/11/21,5.0,"TAKE THIS CLASS. Professor Hitchcock is an incredible lecturer and incredibly knowledgeable. His powerpoint lectures are never boring and always has jokes and fun stories to share to keep everyone engaged. This is a class that I was excited to go to every day. Discussion section was interesting too and helped with understanding the material. That being said, there is A LOT of reading assigned, but as the semester went on I learned you don't *need* to do all of it since the quizzes and midterm material come from the lecture exclusively. Reading the primary documents he assigns is way more important than the chapters in the book. The class consists of 3 very easy vocab quizzes from the lectures (he says they are suppose to be easy), a midterm (in class essay), and a long 12 page final research paper. I was very scared going into writing the final paper, but it ended up writing itself because the databases Hitchcock gives to us have so much info to use. My TA was also very very helpful in helping me with my final paper. Cannot recommend this class enough to anyone who has a passion for history: TAKE THIS CLASS!",https://thecourseforum.com/course/13338/1477/,0.975,Positive
HIST,Humanities,HIST 2214,Updated 10/22/24,5.0,"Professor Hitchcock is incredible! Please, please take his class! I also highly recommend Cleo Boyd for a TA. She is a really fair grader, relatable, and wants us to succeed. Professor Hitchcock is an absolutely amazing lecturer--so engaging, excited by his topic, ordered, and his PowerPoints are clear. The quizzes are only based on the PowerPoints, rather than the reading, which is really nice and takes some pressure off. Still, the readings are really interesting and I recommend doing all of them. The midterm is an in-class paper (50 mins), which you are well-prepared for.",https://thecourseforum.com/course/13338/1477/,0.9841,Positive
HIST,Humanities,HIST 2214,Updated 12/04/24,5.0,"I scarce write a review, so that should tell you how fantastic this class is. Professor Hitchcock is the most engaging, caring, and funny professor I have had during my time here at UVA. It is evident through his lectures how much he cares for his students and about the subject matter. Truly, his lectures have been the only ones in my time here that I was genuinely sad to leave. Some basic things about the course: there is mandatory section, and I don't think that section is super necessary but you do have to go. Section could sometimes be a little boring, and there are four quizzes that Professor Hitchcock says are super easy but I sometimes struggled with. Attend lecture and do the readings and you'll do well -- and trust me, you DON'T want to miss lecture. They are super interesting, and although I am a history-oriented person, his lectures are very engaging no matter what you study. There is also a twelve page final paper on any topic of your choosing, which is a little daunting but is a lot of fun to write, and Professor Hitchcock is there to help you if you need it. This is a MUST TAKE class at UVA - if you get the chance, TAKE IT!",https://thecourseforum.com/course/13338/1477/,0.9927,Positive
HIST,Humanities,HIEU 2721,Updated 5/08/16,3.67,"I enjoyed this class! Professor Lambert is great and is passionate about early modern Europe. I will admit lectures were boring at times, but that can be said for any class. Like many history classes, the TA can make or break the experience. Luckily Rachael, (the TA this semester) was great, but I don't think she will be TA-ing again.Keep up with the readings and compile a master-list of each one with a summary, key points, author, etc. --  it'll really help with studying for the essay portions of the exams! There were two midterms (one was ID terms, one was an essay), two 4-5 page papers, participation, and the final exam (which is cumulative!).",https://thecourseforum.com/course/12659/4219/,0.9773,Positive
HIST,Humanities,HIEU 2721,Updated 8/06/16,3.0,"Your grade is based completely on TA grading.  I had Rachael who was really nice and helpful, but graded papers really harshly.  There was an absurd amount of reading that you needed to have done in order to be able to participate in discussion for a grade.  Prof Lambert is an awesome teacher, but really has no impact on your grade.",https://thecourseforum.com/course/12659/4219/,0.7587,Positive
HIST,Humanities,HIEU 2721,Updated 8/21/16,3.67,"The lectures were interesting and professor Lambert was clearly very passionate and knowledgeable.  I found there to be a lot of reading and the exams and papers were graded harshly (by the TA, Rachael).  Fortunately, the papers weren't too long (4-5 pages).  The class is no work if you don't do the readings or just skim them which is probably enough to make a comment during the discussion section.  However, I found that taking good notes on each of the readings really helped for the papers and exams.  Overall, this class material was very fascinating and the workload really depends on what you put into it.  Doing all the readings and working very hard, I got an A- in this class, just for a frame of reference.",https://thecourseforum.com/course/12659/4219/,0.9168,Positive
HIST,Humanities,HIEU 2721,Updated 4/14/17,4.0,"Definitely an interesting class. The professor is very good about leaving time for students to ask questions during lecture. Very organized professor / TA (Rachel Johnson). The tests are pretty easy as long as you took good notes. Coming to lecture is pretty essential for this class. There are two essays and two tests in this class - that's it, no hw or any busy work. To succeed, I would recommend having your essays checked by the TA during her office hours so that the structure follows a format that they like and your evidence is strong. Especially for the first essay! Honestly, if it weren't for my first essay grade, I could've gotten an A but literally because that one B for the first essay holding me back I got an A-. The tests were an easy A - A+.",https://thecourseforum.com/course/12659/4219/,0.9647,Positive
HIST,Humanities,HIEU 2721,Updated 9/05/17,4.67,"Really interesting class and pretty easy as far as history classes go.  Lambert is my advisor so I may be a little biased, but I really enjoyed her as a lecturer.  The material is fascinating, and the readings aren't too bad; grade comes from a midterm (IDs and essay split between two classes), two short papers, participation in discussion (part of which involved posting forums on Collab) and a final, all of which were pretty straightforward.  I'd definitely recommend this class.",https://thecourseforum.com/course/12659/4219/,0.9837,Positive
HIST,Humanities,HIEU 2721,Updated 5/09/21,4.67,"This class was very interesting and very well structured. Professor Lambert has the collab site very well organized and it makes it easy to navigate through. Each week there were about 4-5 prerecorded lectures that usually were around 10 minutes. The readings were long and kind of dry. There was also a 5 question quiz each week that was easy if you watched the lectures. There were 3 essays each around 4-6 pages and a final answering two questions about 6 pages. Overall, I thought this was a very enjoyable class.",https://thecourseforum.com/course/12659/4219/,0.941,Positive
HIST,Humanities,HIEU 2721,Updated 4/18/22,4.0,"This class is a pretty interesting history course where you learn about subjects like witchcraft, werewolves, and demons, and why people believed these were real and why we stopped believing in them. The course isn't too hard, with the grade being made up of discussion participation, multiple-choice quizzes based on lecture material, a short group presentation in section, and midterm and final essays based on the readings. The readings can be pretty long and dry but you really only need a basic understanding for discussion, and you can pick which ones to go more in depth into for the midterm and final papers. Professor Lambert is also a great, engaging lecturer and goes at a good pace, and the material is interesting enough regardless. She is also very understanding and flexible, such as with recording lectures and explaining quiz questions, and she is a kind and approachable professor overall.#tCFspring2022",https://thecourseforum.com/course/12659/4219/,0.9834,Positive
PSYC,Humanities,PSYC 2005,Updated 12/08/24,5.0,"I took this class as a requirement, but ended up enjoying it! The content isn't very difficult, and all the powerpoints from class are posted in advance on Canvas. The readings aren't too tedious, but I didn't find it necessary to do them in order to get an A+. On top of this, the class is comprised of four exams, four homeworks, and four randomly assigned in class assignment. To make things easier, she drops the lowest grade of each of those three categories, so I stopped showing up after the third exam (plus there's no final). Dr. Clerkin also offers three extra credit opportunities, all very easy, so take advantage of that if you need it. If you have a choice, definitely take it with Dr. Clerkin, I highly recommend!",https://thecourseforum.com/course/13447/13554/,0.9806,Positive
PSYC,Humanities,PSYC 2005,Updated 12/17/24,4.33,"I was dreading taking this class, but Dr. Clerkin made it very easy and somewhat interesting! The class is composed of 4 online tests that are open-book (no final), 4 in-class assignments (you can work with others), and 4 out-of-class homework assignments; however, she drops your lowest grade for each one and provides extra credit opportunities (do them bc the tests are weighted pretty heavily). She doesn't tell you when she'll assign the in-class assignments, so attending lecture is pretty important. The readings are sometimes dense and boring, but I found that downloading/printing the slides and annotating them in lecture made the material easier to retain—utilize the practice problems she provides too. Overall, she's one of the nicest professors I've had at UVA, and I highly recommend taking this class with her!!!",https://thecourseforum.com/course/13447/13554/,0.9813,Positive
PSYC,Humanities,PSYC 2005,Updated 12/10/25,3.33,"This class is a requirement for psyc majors, so you'll have to take it. If you can, take it with professor Clerkin. She makes the class objectives very clear and thoroughly goes over any material she expects you to know on exams. There are 4 homework assignments, 4 exams, and one final, and your lowest test grade (including the final) will be dropped. If you do the homework and attend lectures, you'll do well. The reading is said to be a requirement, but because the professor is so thorough with her lectures, it is very possible to pass with high marks without completing all the readings. The material is also often intuitive, and if it isn't Clerkin reviews it with emphasis. She wants you to pass with high marks, so as long as you're attentive in class and do the homework and practices she provides, you'll do well.",https://thecourseforum.com/course/13447/13554/,0.5182,Positive
PSYC,Humanities,PSYC 2150,Updated 10/25/05,4.33,Willingham is awesome!  He wrote the book and it complements his lectures so well!  Don't take this class unless he's teaching it!,https://thecourseforum.com/course/2537/521/,0.8279,Positive
PSYC,Humanities,PSYC 2150,Updated 1/25/06,3.33,Willingham is FABULOUS.  The material....not so much.  I'd discourage taking the class unless it was with Willingham.,https://thecourseforum.com/course/2537/521/,0.2661,Positive
PSYC,Humanities,PSYC 2150,Updated 2/11/06,4.67,Professor Willingham is a fabulous teacher and such a nice guy.  This was one of my favorite classes at UVA.,https://thecourseforum.com/course/2537/521/,0.8481,Positive
PSYC,Humanities,PSYC 2150,Updated 3/28/06,2.0,"WIllingham is a cool guy but the class is very boring.  The only good parts of the lectures are when he jokes and goes off-topic.  The book is dull and hard to read, and many of the concepts sound like they're the same every chapter.  So, Willingham is cool, class is not.",https://thecourseforum.com/course/2537/521/,0.6869,Positive
PSYC,Humanities,PSYC 2150,Updated 5/05/06,4.0,"I loved Prof. Willingham - great speaker, excellent sense of humor, nice guy overall. The material could be pretty interesting, though sometimes frustrating because there's seems to be lots of theories that are all partially right. Tests weren't too bad.",https://thecourseforum.com/course/2537/521/,0.97,Positive
PSYC,Humanities,PSYC 2150,Updated 5/06/06,3.67,"fascinating material taught by a pleasant, knowledgeable professor.  expect more work than typical intro level course.",https://thecourseforum.com/course/2537/521/,0.7783,Positive
PSYC,Humanities,PSYC 2150,Updated 5/10/06,3.33,"Professor Willingham is a very good and entertaining professor.  The tests, however, can be challenging.",https://thecourseforum.com/course/2537/521/,0.788,Positive
PSYC,Humanities,PSYC 2150,Updated 5/22/06,4.33,"This class was a great class, and actually got me interested in psychology as a minor. I would definitely recommend taking it. The tests are difficult, but lectures are great.",https://thecourseforum.com/course/2537/521/,0.8979,Positive
PSYC,Humanities,PSYC 2150,Updated 8/20/08,2.67,"Meh.  Willingham is funny, but it's the same joke over and over again.  Interesting subject matter, but that's about it.  Study hard.",https://thecourseforum.com/course/2537/521/,0.7717,Positive
PSYC,Humanities,PSYC 2150,Updated 4/17/09,3.33,Willingham is a great professor.  He is funny and knows the topic well.  I personally did not find the  subject matter all that interesting.  The midterms are very detailed to pay attention in class and do the readings.,https://thecourseforum.com/course/2537/521/,0.8817,Positive
PSYC,Humanities,PSYC 2200,Updated 4/22/20,3.0,"Dr. Clabough is a great lecturer. She's very clear and concise, and although she doesn't use PowerPoints, she likes to draw on the board and write up important terms. I've definitely learned a lot. This really isn't a class you can skip though, as there won't be a PowerPoint or anything online to review.Even though she's a great professor, this class has been really hard. There's 5 tests including a cumulative final- 25% each and you drop your lowest. However, the tests have a lot of multiple select questions that are super tricky, and any information from the textbook is fair game (no matter how small of a detail it is). She has also made it clear she does not believe in curving any of the tests or the class itself, so you get what you get. As someone who does not have a biology background, I found this class to be tough. Maybe don't take my word for it if you're a bio major.Edit: I also want to mention that even though Dr. Clabough lectures well, was not accommodating during the COVID-19 crisis. I don't think she even offered words of sympathy for our situation once. The tests remained closed-note and tough, the difficulty of the material ramped up, and the time limit for exams remained 50 minutes (I once had technical difficulties that ate up 10 minutes of my time trying to sort out, but it didn't matter.) She stopped hosting regular office hours and just posted YouTube lectures 3 times a week. I was disappointed by this because the transition to online was difficult for many students. I found her to be a kind professor before this and just didn't understand why we got NO leniency at all.",https://thecourseforum.com/course/2538/8346/,0.3482,Positive
PSYC,Humanities,PSYC 2200,Updated 4/27/20,2.33,"This class is very interesting, but the exams are really difficult as they are more detail oriented than simply understanding the concepts (you also have to recall dozens of studies mentioned in the book and lecture). Although Professor Clabough is pretty likeable in general, she made no effort to accommodate during the Covid-19 situation, leaving exams with a 50 minute limit (regardless of technological concerns) while simply posting lecture on youtube weekly.  Also there was no curving, whatsoever even when the class average was low for most of the exams. Would not recommend the class unless it is needed for the major as it simply adds stress to your life.",https://thecourseforum.com/course/2538/8346/,-0.791,Negative
PSYC,Humanities,PSYC 2200,Updated 4/28/20,1.0,"Took this course as this was a requirement for my psychology degree,  otherwise I would’ve never taken it nor would I recommend it to anyone.  Professor Clabough (along with every other professor that teaches this course) refuses to use PowerPoint slides, opting to draw crude diagrams on a chalkboard which disappear forever once erased. To make matters worse, every minute detail that is mentioned in lecture (which you have no access to if you don’t take notes!) and in the textbook can and will be tested on the needlessly deceptive and difficult exam.  Professor Clabough refused to make any accommodations amidst COVID-19 in terms of exams, with no curve added whatsoever absolutely no possibility of rescheduling.  I had multiple occasions at home where electricity, much less internet access in my home was a certainty and I’m quite frankly dunbfounded that this professor doesn’t care or does not have the insight to understand other families’ circumstances.  Highly would NOT recommend taking this course with Professor Clabough.",https://thecourseforum.com/course/2538/8346/,-0.9499,Negative
